Participant ID,Video file,Gloss,ASL-LEX Code
P1,3_8068093518563271-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P1,4_8068093518563271-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P1,0_6652814499755777-NOSE.mp4,NOSE,G_03_075
P1,1_6652814499755777-NOSE.mp4,NOSE,G_03_075
P1,2_6652814499755777-NOSE.mp4,NOSE,G_03_075
P1,3_6652814499755777-NOSE.mp4,NOSE,G_03_075
P1,4_6652814499755777-NOSE.mp4,NOSE,G_03_075
P1,0_20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,1_20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,2_20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,3_20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,4_20880000068819649-WEAVE.mp4,WEAVE,H_02_081
P1,0_13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,1_13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,2_13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,3_13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,4_13621431540213602-SMOOTH.mp4,SMOOTH,H_02_101
P1,0_4520498201410337-BACKPACK.mp4,BACKPACK1,G_03_091
P1,1_4520498201410337-BACKPACK.mp4,BACKPACK1,G_03_091
P1,2_4520498201410337-BACKPACK.mp4,BACKPACK1,G_03_091
P1,3_4520498201410337-BACKPACK.mp4,BACKPACK1,G_03_091
P1,4_4520498201410337-BACKPACK.mp4,BACKPACK1,G_03_091
P1,0_16994877911771145-WE.mp4,WE,G_03_019
P1,1_16994877911771145-WE.mp4,WE,G_03_019
P1,2_16994877911771145-WE.mp4,WE,G_03_019
P1,3_16994877911771145-WE.mp4,WE,G_03_019
P1,4_16994877911771145-WE.mp4,WE,G_03_019
P1,0_7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,1_7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,2_7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,3_7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,4_7090729284366466-DOWNHILL.mp4,DOWNHILL,H_03_012
P1,0_19003684436528423-JUICE 2.mp4,JUICE1,G_03_035
P1,1_19003684436528423-JUICE 2.mp4,JUICE1,G_03_035
P1,2_19003684436528423-JUICE 2.mp4,JUICE1,G_03_035
P1,3_19003684436528423-JUICE 2.mp4,JUICE1,G_03_035
P1,4_19003684436528423-JUICE 2.mp4,JUICE1,G_03_035
P1,0_8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,1_8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,2_8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,3_8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,4_8221969382671432-SCOLD.mp4,SCOLD,H_01_008
P1,0_12338257144617781-POWDER.mp4,POWDER,H_01_026
P1,1_12338257144617781-POWDER.mp4,POWDER,H_01_026
P1,2_12338257144617781-POWDER.mp4,POWDER,H_01_026
P1,3_12338257144617781-POWDER.mp4,POWDER,H_01_026
P1,4_12338257144617781-POWDER.mp4,POWDER,H_01_026
P1,0_6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,1_6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,2_6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,3_6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,4_6523179384259175-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P1,0_7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,1_7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,2_7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,3_7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,4_7448818785190525-CAPTURE.mp4,CAPTURE,H_03_048
P1,0_02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,1_02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,2_02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,3_02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,4_02551571232229133-PONDER.mp4,PONDER,H_01_043
P1,0_8643853796183107-JOKE.mp4,JOKE,G_03_086
P1,1_8643853796183107-JOKE.mp4,JOKE,G_03_086
P1,2_8643853796183107-JOKE.mp4,JOKE,G_03_086
P1,3_8643853796183107-JOKE.mp4,JOKE,G_03_086
P1,4_8643853796183107-JOKE.mp4,JOKE,G_03_086
P1,0_8782764153522997-SOCIETY.mp4,SOCIETY,H_01_002
P1,1_8782764153522997-SOCIETY.mp4,SOCIETY,H_01_002
P1,2_8782764153522997-SOCIETY.mp4,SOCIETY,H_01_002
P1,3_8782764153522997-SOCIETY.mp4,SOCIETY,H_01_002
P1,4_8782764153522997-SOCIETY.mp4,SOCIETY,H_01_002
P1,0_7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,1_7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,2_7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,3_7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,4_7316392299762329-WATERDROP.mp4,WATERDROP,H_01_019
P1,0_21344274764159632-ANYONE.mp4,ANYONE,H_01_059
P1,1_21344274764159632-ANYONE.mp4,ANYONE,H_01_059
P1,2_21344274764159632-ANYONE.mp4,ANYONE,H_01_059
P1,3_21344274764159632-ANYONE.mp4,ANYONE,H_01_059
P1,4_21344274764159632-ANYONE.mp4,ANYONE,H_01_059
P1,0_2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,1_2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,2_2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,3_2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,4_2381384470099226-MAPLE.mp4,MAPLE,H_03_064
P1,0_44939873429204336-CEMETERY.mp4,CEMETERY,H_01_037
P1,1_44939873429204336-CEMETERY.mp4,CEMETERY,H_01_037
P1,2_44939873429204336-CEMETERY.mp4,CEMETERY,H_01_037
P1,3_44939873429204336-CEMETERY.mp4,CEMETERY,H_01_037
P1,4_44939873429204336-CEMETERY.mp4,CEMETERY,H_01_037
P1,0_48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,1_48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,2_48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,3_48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,4_48967843716521897-FAIL.mp4,FAIL,H_01_077
P1,0_5670505226343947-KNIGHT.mp4,KNIGHT1,H_01_054
P1,1_5670505226343947-KNIGHT.mp4,KNIGHT1,H_01_054
P1,2_5670505226343947-KNIGHT.mp4,KNIGHT1,H_01_054
P1,3_5670505226343947-KNIGHT.mp4,KNIGHT1,H_01_054
P1,4_5670505226343947-KNIGHT.mp4,KNIGHT1,H_01_054
P1,0_6235541652821013-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P1,1_6235541652821013-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P1,2_6235541652821013-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P1,3_6235541652821013-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P1,4_6235541652821013-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P1,0_9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,1_9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,2_9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,3_9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,4_9060451576078816-COOL 3.mp4,COOL3,H_03_099
P1,0_03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,1_03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,2_03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,3_03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,4_03909340585346133-FASHION.mp4,FASHION,J_01_010
P1,0_34318091362618364-BECOME.mp4,BECOME,H_02_008
P1,1_34318091362618364-BECOME.mp4,BECOME,H_02_008
P1,2_34318091362618364-BECOME.mp4,BECOME,H_02_008
P1,3_34318091362618364-BECOME.mp4,BECOME,H_02_008
P1,4_34318091362618364-BECOME.mp4,BECOME,H_02_008
P1,0_001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,1_001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,2_001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,3_001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,4_001428415918161674-IMPROVE.mp4,IMPROVE,H_02_003
P1,0_5266228840785678-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P1,1_5266228840785678-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P1,2_5266228840785678-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P1,3_5266228840785678-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P1,4_5266228840785678-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P1,0_1676037390807208-GREET.mp4,GREET1,J_01_042
P1,1_1676037390807208-GREET.mp4,GREET1,J_01_042
P1,2_1676037390807208-GREET.mp4,GREET1,J_01_042
P1,3_1676037390807208-GREET.mp4,GREET1,J_01_042
P1,4_1676037390807208-GREET.mp4,GREET1,J_01_042
P1,0_8517954107198269-EMPTY 2.mp4,EMPTY2,J_01_077
P1,1_8517954107198269-EMPTY 2.mp4,EMPTY2,J_01_077
P1,2_8517954107198269-EMPTY 2.mp4,EMPTY2,J_01_077
P1,3_8517954107198269-EMPTY 2.mp4,EMPTY2,J_01_077
P1,4_8517954107198269-EMPTY 2.mp4,EMPTY2,J_01_077
P1,0_6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,1_6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,2_6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,3_6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,4_6508465822424006-THANK YOU.mp4,THANKYOU,H_02_053
P1,0_23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,1_23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,2_23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,3_23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,4_23746553103054158-PRECIOUS.mp4,PRECIOUS,H_02_071
P1,0_7054741400093962-WILL GO.mp4,WILLGO,J_01_095
P1,1_7054741400093962-WILL GO.mp4,WILLGO,J_01_095
P1,2_7054741400093962-WILL GO.mp4,WILLGO,J_01_095
P1,3_7054741400093962-WILL GO.mp4,WILLGO,J_01_095
P1,4_7054741400093962-WILL GO.mp4,WILLGO,J_01_095
P1,0_6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,1_6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,2_6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,3_6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,4_6490408879992484-LAY DOWN.mp4,LAYDOWN,J_02_004
P1,0_6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,1_6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,2_6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,3_6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,4_6585783944135442-EXPERIMENT.mp4,EXPERIMENT,H_03_002
P1,0_7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,1_7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,2_7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,3_7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,4_7721480534101262-EVERY NIGHT.mp4,EVERYNIGHT,J_02_058
P1,0_2911495969703426-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P1,1_2911495969703426-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P1,2_2911495969703426-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P1,3_2911495969703426-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P1,4_2911495969703426-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P1,0_7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,1_7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,2_7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,3_7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,4_7054386695414354-STORY 3.mp4,STORY1,H_03_007
P1,0_07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,1_07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,2_07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,3_07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,4_07792809391288658-SQUEEZE.mp4,SQUEEZE,H_03_019
P1,0_7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,1_7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,2_7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,3_7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,4_7958435331951532-REMOVE.mp4,REMOVE,J_02_092
P1,0_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,1_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,2_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,3_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,4_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,0_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,1_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,2_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,3_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,4_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,0_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,1_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,2_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,3_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,4_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,0_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,1_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,2_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,3_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,4_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,0_008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,1_008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,2_008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,3_008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,4_008279096911288919-JEWELRY.mp4,JEWELRY,H_03_040
P1,0_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,1_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,2_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,3_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,4_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,0_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,1_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,2_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,3_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,4_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,0_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,1_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,2_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,3_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,4_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,0_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,1_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,2_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,3_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,4_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,0_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,1_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,2_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,3_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,4_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,0_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,1_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,2_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,3_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,4_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,0_7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,1_7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,2_7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,3_7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,4_7809503445047001-BREAKFAST.mp4,BREAKFAST1,J_01_053
P1,0_2002285518954443-TURN.mp4,TURN,J_01_065
P1,1_2002285518954443-TURN.mp4,TURN,J_01_065
P1,2_2002285518954443-TURN.mp4,TURN,J_01_065
P1,3_2002285518954443-TURN.mp4,TURN,J_01_065
P1,4_2002285518954443-TURN.mp4,TURN,J_01_065
P1,0_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,1_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,2_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,3_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,4_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,0_5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,1_5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,2_5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,3_5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,4_5064877659011977-GOODY GOODY_SHOE_OPPOSITE.mp4,GOODYGOODYSHOEOPPOSITE,J_01_072
P1,0_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,1_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,2_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,3_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,4_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,0_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,1_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,2_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,3_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,4_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,0_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,1_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,2_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,3_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,4_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,0_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,1_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,2_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,3_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,4_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,0_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,1_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,2_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,3_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,4_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,0_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,1_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,2_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,3_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,4_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,0_49288220098651747-DOG.mp4,DOG1,A_01_056
P1,1_49288220098651747-DOG.mp4,DOG1,A_01_056
P1,2_49288220098651747-DOG.mp4,DOG1,A_01_056
P1,3_49288220098651747-DOG.mp4,DOG1,A_01_056
P1,4_49288220098651747-DOG.mp4,DOG1,A_01_056
P1,0_6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P1,1_6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P1,2_6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P1,3_6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P1,4_6750594223002664-FLOAT 3.mp4,FLOAT1,K_01_082
P1,0_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,1_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,2_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,3_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,4_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,0_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,1_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,2_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,3_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,4_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,0_8450645349294537-ADVERTISE.mp4,ADVERTISE,J_03_015
P1,1_8450645349294537-ADVERTISE.mp4,ADVERTISE,J_03_015
P1,2_8450645349294537-ADVERTISE.mp4,ADVERTISE,J_03_015
P1,3_8450645349294537-ADVERTISE.mp4,ADVERTISE,J_03_015
P1,4_8450645349294537-ADVERTISE.mp4,ADVERTISE,J_03_015
