Participant ID,Video file,Gloss,ASL-LEX Code
P1,2_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,3_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,4_44178831586926837-MOSQUITO.mp4,MOSQUITO,H_03_053
P1,0_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,1_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,2_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,3_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,4_9533248897839621-BETWEEN.mp4,BETWEEN,J_03_003
P1,0_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,1_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,2_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,3_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,4_81146496428304-TOY 3.mp4,TOY1,H_03_070
P1,0_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,1_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,2_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,3_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,4_8058014641528197-SPICY.mp4,SPICY,J_03_036
P1,0_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,1_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,2_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,3_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,4_6743634201232205-BULLSHIT.mp4,BULLSHIT,J_03_053
P1,0_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,1_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,2_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,3_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,4_31263202270120893-ADVANTAGE.mp4,ADVANTAGE,H_03_059
P1,0_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,1_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,2_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,3_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,4_4923163326429678-WHISPER.mp4,WHISPER,H_03_075
P1,0_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,1_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,2_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,3_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,4_4066959996902433-THERAPY.mp4,THERAPY,H_03_088
P1,0_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,1_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,2_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,3_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,4_3628340866937836-DONT FEEL_LIKE.mp4,DONTFEELLIKE,J_01_005
P1,0_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,1_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,2_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,3_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,4_19749527870729988-CLIENT.mp4,CLIENT,J_01_031
P1,0_2002285518954443-TURN.mp4,TURN,J_01_065
P1,1_2002285518954443-TURN.mp4,TURN,J_01_065
P1,2_2002285518954443-TURN.mp4,TURN,J_01_065
P1,3_2002285518954443-TURN.mp4,TURN,J_01_065
P1,4_2002285518954443-TURN.mp4,TURN,J_01_065
P1,0_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,1_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,2_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,3_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,4_6796499805319471-CORNER.mp4,CORNER,J_03_071
P1,0_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,1_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,2_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,3_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,4_7069069415498499-CASTLE 2.mp4,CASTLE2,K_01_017
P1,0_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,1_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,2_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,3_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,4_8684706324228275-SOPHOMORE.mp4,SOPHOMORE,J_01_107
P1,0_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,1_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,2_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,3_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,4_19379537971333316-SUPERVISOR.mp4,SUPERVISOR,J_02_010
P1,0_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,1_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,2_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,3_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,4_35976901957453444-INSTITUTE.mp4,INSTITUTE,J_02_047
P1,0_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,1_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,2_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,3_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,4_031670126370264784-LICK ENVELOPE.mp4,LICKENVELOPE1,K_01_035
P1,0_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,1_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,2_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,3_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,4_9076828716002219-PEEL 2.mp4,PEEL1,K_01_052
P1,0_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,1_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,2_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,3_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,4_6343693205934693-SHORT WORD.mp4,SHORTWORD,J_02_087
P1,0_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,1_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,2_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,3_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,4_27469263568791-LABEL.mp4,LABEL,J_02_105
P1,0_45613794376693106-DEMOTE.mp4,DEMOTE,J_03_031
P1,1_45613794376693106-DEMOTE.mp4,DEMOTE,J_03_031
P1,2_45613794376693106-DEMOTE.mp4,DEMOTE,J_03_031
P1,3_45613794376693106-DEMOTE.mp4,DEMOTE,J_03_031
P1,4_45613794376693106-DEMOTE.mp4,DEMOTE,J_03_031
P1,0_7568259630004095-INHALE.mp4,INHALE,J_03_048
P1,1_7568259630004095-INHALE.mp4,INHALE,J_03_048
P1,2_7568259630004095-INHALE.mp4,INHALE,J_03_048
P1,3_7568259630004095-INHALE.mp4,INHALE,J_03_048
P1,4_7568259630004095-INHALE.mp4,INHALE,J_03_048
P40,0_23750861250634614-STINK.mp4,STINK,H_01_064
P40,1_23750861250634614-STINK.mp4,STINK,H_01_064
P40,2_23750861250634614-STINK.mp4,STINK,H_01_064
P40,3_23750861250634614-STINK.mp4,STINK,H_01_064
P40,4_23750861250634614-STINK.mp4,STINK,H_01_064
P40,0_15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,1_15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,2_15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,3_15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,4_15747884716509963-ROSE.mp4,ROSE,G_03_024
P40,0_5460269220331138-HUG.mp4,HUG,G_02_036
P40,1_5460269220331138-HUG.mp4,HUG,G_02_036
P40,2_5460269220331138-HUG.mp4,HUG,G_02_036
P40,3_5460269220331138-HUG.mp4,HUG,G_02_036
P40,4_5460269220331138-HUG.mp4,HUG,G_02_036
P40,0_10215603974987486-TUBE.mp4,TUBE,G_03_042
P40,1_10215603974987486-TUBE.mp4,TUBE,G_03_042
P40,2_10215603974987486-TUBE.mp4,TUBE,G_03_042
P40,3_10215603974987486-TUBE.mp4,TUBE,G_03_042
P40,4_10215603974987486-TUBE.mp4,TUBE,G_03_042
P40,0_8675914629662917-COUNT.mp4,COUNT,G_02_054
P40,1_8675914629662917-COUNT.mp4,COUNT,G_02_054
P40,2_8675914629662917-COUNT.mp4,COUNT,G_02_054
P40,3_8675914629662917-COUNT.mp4,COUNT,G_02_054
P40,4_8675914629662917-COUNT.mp4,COUNT,G_02_054
P40,0_18199086230023087-NICE.mp4,NICE,G_03_059
P40,1_18199086230023087-NICE.mp4,NICE,G_03_059
P40,2_18199086230023087-NICE.mp4,NICE,G_03_059
P40,3_18199086230023087-NICE.mp4,NICE,G_03_059
P40,4_18199086230023087-NICE.mp4,NICE,G_03_059
P40,0_6022620990262424-EASY TO_DO.mp4,EASYTODO,G_02_073
P40,1_6022620990262424-EASY TO_DO.mp4,EASYTODO,G_02_073
P40,2_6022620990262424-EASY TO_DO.mp4,EASYTODO,G_02_073
P40,3_6022620990262424-EASY TO_DO.mp4,EASYTODO,G_02_073
P40,4_6022620990262424-EASY TO_DO.mp4,EASYTODO,G_02_073
P40,0_4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,1_4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,2_4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,3_4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,4_4713001664096925-INFLUENCE.mp4,INFLUENCE,H_02_031
P40,0_4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,1_4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,2_4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,3_4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,4_4499250795706189-CIRCUSWHEEL.mp4,CIRCUSWHEEL,H_02_065
P40,0_27103930782829466-NOSE.mp4,NOSE,G_03_075
P40,1_27103930782829466-NOSE.mp4,NOSE,G_03_075
P40,2_27103930782829466-NOSE.mp4,NOSE,G_03_075
P40,3_27103930782829466-NOSE.mp4,NOSE,G_03_075
P40,4_27103930782829466-NOSE.mp4,NOSE,G_03_075
P40,0_6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,1_6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,2_6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,3_6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,4_6416278179941874-WEAVE.mp4,WEAVE,H_02_081
P40,0_8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,1_8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,2_8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,3_8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,4_8801673159859185-SMOOTH.mp4,SMOOTH,H_02_101
P40,0_5346957049353451-WE.mp4,WE,G_03_019
P40,1_5346957049353451-WE.mp4,WE,G_03_019
P40,2_5346957049353451-WE.mp4,WE,G_03_019
P40,3_5346957049353451-WE.mp4,WE,G_03_019
P40,4_5346957049353451-WE.mp4,WE,G_03_019
P40,0_3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,1_3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,2_3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,3_3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,4_3237841089626472-DOWNHILL.mp4,DOWNHILL,H_03_012
P40,0_8673853297757075-JUICE 2.mp4,JUICE1,G_03_035
P40,1_8673853297757075-JUICE 2.mp4,JUICE1,G_03_035
P40,2_8673853297757075-JUICE 2.mp4,JUICE1,G_03_035
P40,3_8673853297757075-JUICE 2.mp4,JUICE1,G_03_035
P40,4_8673853297757075-JUICE 2.mp4,JUICE1,G_03_035
P40,0_7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,1_7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,2_7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,3_7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,4_7275461608600278-SCOLD.mp4,SCOLD,H_01_008
P40,0_8342259238668124-POWDER.mp4,POWDER,H_01_026
P40,1_8342259238668124-POWDER.mp4,POWDER,H_01_026
P40,2_8342259238668124-POWDER.mp4,POWDER,H_01_026
P40,3_8342259238668124-POWDER.mp4,POWDER,H_01_026
P40,4_8342259238668124-POWDER.mp4,POWDER,H_01_026
P40,0_6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,1_6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,2_6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,3_6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,4_6019042581182006-WATERDROP.mp4,WATERDROP,H_01_019
P40,0_613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,1_613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,2_613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,3_613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,4_613903843341741-COOL 3.mp4,COOL3,H_03_099
P40,0_6459252267958286-BECOME.mp4,BECOME,H_02_008
P40,1_6459252267958286-BECOME.mp4,BECOME,H_02_008
P40,2_6459252267958286-BECOME.mp4,BECOME,H_02_008
P40,3_6459252267958286-BECOME.mp4,BECOME,H_02_008
P40,4_6459252267958286-BECOME.mp4,BECOME,H_02_008
P40,0_047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,1_047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,2_047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,3_047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,4_047964805851413495-IMPROVE.mp4,IMPROVE,H_02_003
P40,0_5908448341148838-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P40,1_5908448341148838-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P40,2_5908448341148838-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P40,3_5908448341148838-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P40,4_5908448341148838-UNCERTAIN.mp4,UNCERTAIN,H_02_020
P40,0_9778046529233306-GREET.mp4,GREET1,J_01_042
P40,1_9778046529233306-GREET.mp4,GREET1,J_01_042
P40,2_9778046529233306-GREET.mp4,GREET1,J_01_042
P40,3_9778046529233306-GREET.mp4,GREET1,J_01_042
P40,4_9778046529233306-GREET.mp4,GREET1,J_01_042
P40,0_7535449770372906-THANK YOU.mp4,THANKYOU,H_02_053
P40,1_7535449770372906-THANK YOU.mp4,THANKYOU,H_02_053
